2018|7896006291398|3|12.38|37.14|15/01/2019
2018|7898949409458|1|25.74|25.74|15/01/2019
2018|7894916502351|1|23.78|23.78|15/01/2019
2018|7894916501842|1|39.34|39.34|15/01/2019
2018|7891058431037|1|12.56|12.56|15/01/2019
2018|7895858015695|3|12.55|37.65|15/01/2019
2018|7895858015671|3|12.55|37.65|15/01/2019
2018|7895858015688|4|7.76|31.04|15/01/2019
2018|7895858015664|4|7.76|31.04|15/01/2019
2018|7897316800201|1|11.88|11.88|15/01/2019
2018|7896241248287|3|14.61|43.83|15/01/2019
2018|7896658008740|1|9.76|9.76|15/01/2019
2018|7896658002076|1|7.42|7.42|15/01/2019
2018|7896658008764|1|10.85|10.85|15/01/2019
2018|7896658008788|1|12.04|12.04|15/01/2019
2018|7896658008801|1|14.65|14.65|15/01/2019
2018|7896658008825|1|9.44|9.44|15/01/2019
2018|7896658008863|1|18.68|18.68|15/01/2019
2018|7896094200920|1|55.39|55.39|15/01/2019
2018|7897322705415|1|68.81|68.81|15/01/2019
2018|7896112416142|1|99.19|99.19|15/01/2019
2018|7896637023443|1|43.57|43.57|15/01/2019
2018|7896181915072|1|44.76|44.76|15/01/2019
2018|7896016804915|4|16.98|67.92|15/01/2019
2018|7896016801501|1|14.43|14.43|15/01/2019
2018|7896016804939|1|17.55|17.55|15/01/2019
2018|7897322709826|1|24.2|24.2|15/01/2019
2018|7891058013172|1|29.9|29.9|15/01/2019
2018|7896226105062|1|38.43|38.43|15/01/2019
2018|7896745801605|1|22.38|22.38|15/01/2019
2018|7896026120425|2|20.07|40.14|15/01/2019
2018|7896094916135|1|44.8|44.8|15/01/2019
2018|7896094916555|1|31.9|31.9|15/01/2019
2018|7898040320928|2|18.35|36.7|15/01/2019
2018|7896210507223|1|21.07|21.07|15/01/2019
2018|7896548111727|3|5.9|17.7|15/01/2019
2018|7896094208407|1|36.97|36.97|15/01/2019
2018|7897322701738|2|24.68|49.36|15/01/2019
2018|7896637023115|1|15.76|15.76|15/01/2019
2018|650240018640|1|20.43|20.43|15/01/2019
2018|7896023719899|5|20.13|100.65|15/01/2019
2018|7898277710370|2|7.88|15.76|15/01/2019
2018|7898277710387|1|8.36|8.36|15/01/2019
2018|7898277710394|2|8.36|16.72|15/01/2019
2018|7898277710363|2|8.36|16.72|15/01/2019
2018|7891317439002|1|13.34|13.34|15/01/2019
2018|7891317439033|1|24.81|24.81|15/01/2019
2018|7897851259977|1|25.43|25.43|15/01/2019
2018|7897572002494|1|30.96|30.96|15/01/2019
2018|7896094901148|3|12.92|38.76|15/01/2019
2018|7896094901155|2|26.68|53.36|15/01/2019
2018|7891106911337|1|22.94|22.94|15/01/2019
2018|020800750165|1|30.45|30.45|15/01/2019
2018|7897337712576|2|16.59|33.18|15/01/2019
2018|7896014669028|1|19.82|19.82|15/01/2019
2018|7898109241690|1|23.59|23.59|15/01/2019
2018|7897572000230|2|25.08|50.16|15/01/2019
